e,n,d
3892.782670125605,2243.826207237257,6240
3894.2826807292786,2244.692233865441,6241
3895.7826913329523,2245.5582604936244,6242
3897.2827019366255,2246.424287121808,6243
3898.7827125402982,2247.290313749991,6244
3900.2827231439715,2248.156340378175,6245
3901.782733747645,2249.0223670063588,6246
3903.2827443513183,2249.8883936345424,6247
3904.782754954991,2250.7544202627255,6248
3906.282765558665,2251.620446890909,6249
3907.782776162338,2252.4864735190927,6250
3909.2827867660117,2253.3525001472767,6251
3910.7827973696844,2254.21852677546,6252
3912.2828079733576,2255.0845534036434,6253
3913.7828185770313,2255.950580031827,6254
3915.282829180704,2256.81660666001,6255
3916.7828397843773,2257.6826332881938,6256
3918.282850388051,2258.548659916378,6257
3919.782860991724,2259.4146865445614,6258
3921.282871595397,2260.2807131727445,6259
3922.7828821990706,2261.146739800928,6260
3924.282892802744,2262.0127664291117,6261
3925.7829034064175,2262.8787930572953,6262
3927.28291401009,2263.744819685479,6263
3928.7829246137635,2264.6108463136625,6264
3930.282935217437,2265.476872941846,6265
3931.7829458211095,2266.342899570029,6266
3933.282956424783,2267.208926198213,6267
3934.7829670284564,2268.0749528263964,6268
3936.28297763213,2268.9409794545804,6269
3937.782988235803,2269.8070060827636,6270
3939.282998839476,2270.673032710947,6271
3940.7830094431497,2271.5390593391307,6272
3942.283020046823,2272.4050859673143,6273
3943.7830306504957,2273.2711125954975,6274
3945.2830412541693,2274.137139223681,6275
3946.7830518578426,2275.003165851865,6276
3948.2830624615162,2275.8691924800487,6277
3949.783073065189,2276.735219108232,6278
3951.283083668862,2277.6012457364154,6279
3952.783094272536,2278.467272364599,6280
3954.2831048762087,2279.333298992782,6281
3955.783115479882,2280.199325620966,6282
3957.2831260835555,2281.06535224915,6283
3958.7831366872288,2281.9313788773334,6284
3960.2831472909015,2282.7974055055165,6285
3961.783157894575,2283.6634321337,6286
3963.2831684982484,2284.5294587618837,6287
3964.783179101922,2285.3954853900677,6288
3966.2831897055944,2286.261512018251,6289
3967.783200309268,2287.1275386464345,6290
3969.2832109129413,2287.993565274618,6291
3970.783221516614,2288.859591902801,6292
3972.2832321202877,2289.725618530985,6293
3973.783242723961,2290.591645159169,6294
3975.2832533276346,2291.4576717873524,6295
3976.7832639313074,2292.3236984155355,6296
3978.2832745349806,2293.189725043719,6297
3979.7832851386543,2294.0557516719027,6298
3981.2832957423275,2294.9217783000863,6299
3982.7833063460002,2295.78780492827,6300
3984.283316949674,2296.6538315564535,6301
3985.783327553347,2297.519858184637,6302
3987.283338157021,2298.3858848128207,6303
3988.7833487606936,2299.251911441004,6304
3990.283359364367,2300.1179380691874,6305
3991.7833699680405,2300.9839646973714,6306
3993.2833805717128,2301.8499913255546,6307
3994.7833911753864,2302.716017953738,6308
3996.28340177906,2303.5820445819218,6309
3997.7834123827333,2304.4480712101054,6310
3999.283422986406,2305.3140978382885,6311
4000.7834335900793,2306.1801244664725,6312
4002.283444193753,2307.046151094656,6313
4003.783454797426,2307.9121777228397,6314
4005.283465401099,2308.778204351023,6315
4006.7834760047726,2309.6442309792064,6316
4008.283486608446,2310.51025760739,6317
4009.7834972121195,2311.376284235574,6318
4011.2835078157923,2312.242310863757,6319
4012.7835184194655,2313.108337491941,6320
4014.283529023139,2313.9743641201244,6321
4015.783539626812,2314.8403907483075,6322
4017.283550230485,2315.706417376491,6323
4018.783560834159,2316.572444004675,6324
4020.283571437832,2317.4384706328588,6325
4021.783582041505,2318.304497261042,6326
4023.2835926451785,2319.1705238892255,6327
4024.7836032488517,2320.036550517409,6328
4026.2836138525254,2320.9025771455927,6329
4027.7836244561977,2321.7686037737762,6330
4029.2836350598714,2322.63463040196,6331
4030.783645663545,2323.5006570301434,6332
4032.2836562672173,2324.3666836583266,6333
4033.783666870891,2325.23271028651,6334
4035.2836774745642,2326.0987369146937,6335
4036.783688078238,2326.964763542878,6336
4038.2836986819107,2327.830790171061,6337
4039.783709285584,2328.6968167992445,6338
4041.2837198892576,2329.562843427428,6339
4042.7837304929308,2330.4288700556117,6340
4044.2837410966035,2331.294896683795,6341
4045.783751700277,2332.160923311979,6342
4047.2837623039504,2333.0269499401625,6343
4048.783772907624,2333.892976568346,6344
4050.283783511297,2334.759003196529,6345
4051.78379411497,2335.625029824713,6346
4053.2838047186438,2336.4910564528964,6347
4054.7838153223165,2337.35708308108,6348
4056.2838259259897,2338.2231097092636,6349
4057.7838365296634,2339.089136337447,6350
4059.2838471333366,2339.9551629656307,6351
4060.7838577370094,2340.821189593814,6352
4062.283868340683,2341.6872162219975,6353
4063.7838789443563,2342.5532428501815,6354
4065.28388954803,2343.419269478365,6355
4066.7839001517023,2344.2852961065482,6356
4068.283910755376,2345.151322734732,6357
4069.783921359049,2346.0173493629154,6358
4071.283931962722,2346.8833759910985,6359
4072.7839425663956,2347.7494026192826,6360
4074.283953170069,2348.615429247466,6361
4075.7839637737425,2349.4814558756498,6362
4077.2839743774152,2350.347482503833,6363
4078.7839849810885,2351.2135091320165,6364
4080.283995584762,2352.0795357602,6365
4081.7840061884353,2352.945562388384,6366
4083.284016792108,2353.8115890165673,6367
4084.784027395782,2354.677615644751,6368
4086.284037999455,2355.5436422729344,6369
4087.7840486031287,2356.409668901118,6370
4089.2840592068014,2357.275695529301,6371
4090.7840698104746,2358.141722157485,6372
4092.2840804141483,2359.007748785669,6373
4093.7840910178206,2359.873775413852,6374
4095.2841016214943,2360.7398020420355,6375
4096.784112225168,2361.605828670219,6376
4098.284122828842,2362.4718552984027,6377
4099.784133432514,2363.337881926586,6378
4101.284144036187,2364.20390855477,6379
4102.784154639861,2365.0699351829535,6380
4104.2841652435345,2365.935961811137,6381
4105.784175847207,2366.80198843932,6382
4107.284186450881,2367.668015067504,6383
4108.784197054554,2368.5340416956874,6384
4110.2842076582265,2369.400068323871,6385
4111.7842182619,2370.2660949520546,6386
4113.284228865574,2371.132121580238,6387
4114.784239469247,2371.9981482084218,6388
4116.284250072919,2372.864174836605,6389
4117.7842606765935,2373.7302014647885,6390
4119.284271280267,2374.5962280929725,6391
4120.78428188394,2375.462254721156,6392
4122.284292487613,2376.3282813493392,6393
4123.784303091286,2377.194307977523,6394
4125.28431369496,2378.0603346057064,6395
4126.784324298633,2378.92636123389,6396
4128.284334902306,2379.7923878620736,6397
4129.784345505979,2380.658414490257,6398
4131.284356109652,2381.524441118441,6399
4132.784366713326,2382.390467746624,6400
4134.284377316999,2383.2564943748075,6401
4135.784387920672,2384.122521002991,6402
4137.284398524345,2384.988547631175,6403
4138.7844091280185,2385.8545742593583,6404
4140.284419731692,2386.720600887542,6405
4141.784430335365,2387.5866275157255,6406
4143.284440939039,2388.452654143909,6407
4144.784451542711,2389.318680772092,6408
4146.284462146385,2390.1847074002762,6409
4147.784472750059,2391.05073402846,6410
4149.284483353732,2391.9167606566434,6411
4150.784493957404,2392.7827872848266,6412
4152.284504561078,2393.64881391301,6413
4153.784515164752,2394.5148405411937,6414
4155.284525768424,2395.3808671693773,6415
4156.784536372098,2396.246893797561,6416
4158.284546975771,2397.1129204257445,6417
4159.7845575794445,2397.978947053928,6418
4161.284568183117,2398.8449736821112,6419
4162.784578786791,2399.711000310295,6420
4164.284589390464,2400.577026938479,6421
4165.784599994137,2401.4430535666625,6422
4167.284610597811,2402.3090801948456,6423
4168.784621201484,2403.175106823029,6424
4170.284631805157,2404.0411334512128,6425
4171.78464240883,2404.907160079396,6426
4173.284653012503,2405.77318670758,6427
4174.784663616177,2406.6392133357635,6428
4176.28467421985,2407.505239963947,6429
4177.784684823523,2408.3712665921303,6430
4179.284695427196,2409.237293220314,6431
4180.7847060308695,2410.1033198484974,6432
4182.284716634544,2410.9693464766815,6433
4183.784727238216,2411.8353731048646,6434
4185.284737841889,2412.701399733048,6435
4186.784748445563,2413.567426361232,6436
4188.2847590492365,2414.4334529894154,6437
4189.784769652909,2415.2994796175985,6438
4191.284780256583,2416.1655062457826,6439
4192.784790860256,2417.031532873966,6440
4194.2848014639285,2417.8975595021493,6441
4195.784812067602,2418.763586130333,6442
4197.284822671276,2419.6296127585165,6443
4198.784833274949,2420.4956393867,6444
4200.284843878621,2421.3616660148837,6445
4201.7848544822955,2422.2276926430673,6446
4203.284865085969,2423.093719271251,6447
4204.784875689642,2423.9597458994344,6448
4206.284886293315,2424.8257725276176,6449
4207.784896896988,2425.691799155801,6450
4209.284907500662,2426.557825783985,6451
4210.784918104335,2427.4238524121683,6452
4212.284928708008,2428.289879040352,6453
4213.784939311681,2429.1559056685355,6454
4215.284949915354,2430.021932296719,6455
4216.784960519028,2430.8879589249023,6456
4218.284971122701,2431.7539855530863,6457
4219.784981726374,2432.62001218127,6458
4221.284992330048,2433.4860388094535,6459
4222.7850029337205,2434.3520654376366,6460
4224.285013537394,2435.21809206582,6461
4225.785024141068,2436.084118694004,6462
4227.285034744741,2436.950145322188,6463
4228.785045348413,2437.816171950371,6464
4230.2850559520875,2438.6821985785546,6465
4231.785066555761,2439.548225206738,6466
4233.285077159433,2440.4142518349213,6467
4234.785087763106,2441.280278463105,6468
4236.28509836678,2442.146305091289,6469
4237.785108970454,2443.0123317194725,6470
4239.285119574126,2443.8783583476556,6471
4240.7851301778,2444.7443849758392,6472
4242.285140781473,2445.610411604023,6473
4243.7851513851465,2446.4764382322064,6474
4245.28516198882,2447.34246486039,6475
4246.785172592493,2448.2084914885736,6476
4248.285183196166,2449.074518116757,6477
4249.785193799839,2449.9405447449403,6478
4251.285204403513,2450.806571373124,6479
4252.785215007186,2451.6725980013075,6480
4254.285225610859,2452.538624629491,6481
4255.785236214532,2453.4046512576747,6482
4257.285246818205,2454.2706778858583,6483
4258.785257421879,2455.136704514042,6484
4260.285268025553,2456.0027311422255,6485
4261.785278629225,2456.8687577704086,6486
4263.285289232898,2457.734784398592,6487
4264.785299836572,2458.6008110267762,6488
4266.285310440246,2459.46683765496,6489
4267.785321043918,2460.332864283143,6490
4269.285331647591,2461.1988909113265,6491
4270.785342251265,2462.06491753951,6492
4272.285352854938,2462.9309441676933,6493
4273.785363458611,2463.7969707958773,6494
4275.285374062285,2464.662997424061,6495
4276.785384665958,2465.5290240522445,6496
4278.2853952696305,2466.3950506804276,6497
4279.785405873305,2467.261077308611,6498
4281.285416476978,2468.127103936795,6499
4282.785427080651,2468.993130564979,6500
4284.285437684324,2469.859157193162,6501
4285.7854482879975,2470.7251838213456,6502
4287.285458891671,2471.591210449529,6503
4288.785469495344,2472.4572370777128,6504
4290.285480099017,2473.323263705896,6505
4291.78549070269,2474.18929033408,6506
4293.285501306364,2475.0553169622635,6507
4294.785511910037,2475.9213435904467,6508
4296.28552251371,2476.7873702186303,6509
4297.785533117383,2477.653396846814,6510
4299.285543721057,2478.5194234749974,6511
4300.78555432473,2479.385450103181,6512
4302.285564928403,2480.2514767313646,6513
4303.785575532076,2481.117503359548,6514
4305.28558613575,2481.983529987732,6515
4306.7855967394225,2482.849556615915,6516
4308.285607343096,2483.7155832440985,6517
4309.78561794677,2484.5816098722826,6518
4311.285628550442,2485.4476365004657,6519
4312.785639154115,2486.3136631286493,6520
4314.2856497577895,2487.179689756833,6521
4315.785660361463,2488.0457163850165,6522
4317.285670965135,2488.9117430131996,6523
4318.785681568809,2489.7777696413837,6524
4320.285692172482,2490.6437962695672,6525
4321.785702776156,2491.509822897751,6526
4323.285713379829,2492.375849525934,6527
4324.785723983502,2493.2418761541176,6528
4326.285734587175,2494.107902782301,6529
4327.7857451908485,2494.973929410485,6530
4329.285755794522,2495.8399560386683,6531
4330.785766398195,2496.705982666852,6532
4332.285777001868,2497.5720092950355,6533
4333.785787605541,2498.4380359232186,6534
4335.285798209215,2499.3040625514022,6535
4336.785808812888,2500.1700891795863,6536
4338.285819416561,2501.03611580777,6537
4339.785830020234,2501.902142435953,6538
4341.2858406239075,2502.7681690641366,6539
4342.785851227581,2503.63419569232,6540
4344.285861831255,2504.500222320504,6541
4345.785872434927,2505.3662489486874,6542
4347.2858830386,2506.232275576871,6543
4348.7858936422745,2507.0983022050546,6544
4350.285904245947,2507.9643288332377,6545
4351.78591484962,2508.8303554614213,6546
4353.285925453294,2509.696382089605,6547
4354.785936056967,2510.562408717789,6548
4356.28594666064,2511.428435345972,6549
4357.785957264314,2512.2944619741556,6550
4359.285967867987,2513.1604886023392,6551
4360.78597847166,2514.026515230523,6552
4362.2859890753325,2514.892541858706,6553
4363.785999679007,2515.75856848689,6554
4365.28601028268,2516.6245951150736,6555
4366.786020886353,2517.490621743257,6556
4368.286031490026,2518.3566483714403,6557
4369.7860420936995,2519.222674999624,6558
4371.286052697373,2520.0887016278075,6559
4372.786063301046,2520.954728255991,6560
4374.286073904719,2521.8207548841747,6561
4375.786084508392,2522.6867815123583,6562
4377.286095112066,2523.552808140542,6563
4378.786105715739,2524.418834768725,6564
4380.286116319412,2525.2848613969086,6565
4381.786126923085,2526.1508880250926,6566
4383.286137526759,2527.016914653276,6567
4384.786148130432,2527.8829412814594,6568
4386.286158734105,2528.748967909643,6569
4387.786169337779,2529.6149945378265,6570
4389.286179941451,2530.4810211660097,6571
4390.786190545125,2531.3470477941937,6572
4392.286201148799,2532.2130744223773,6573
4393.786211752472,2533.079101050561,6574
4395.286222356144,2533.945127678744,6575
4396.786232959817,2534.8111543069276,6576
4398.286243563492,2535.677180935111,6577
4399.786254167165,2536.5432075632953,6578
4401.286264770837,2537.4092341914784,6579
4402.786275374511,2538.275260819662,6580
4404.286285978184,2539.1412874478456,6581
4405.786296581858,2540.007314076029,6582
4407.286307185531,2540.8733407042123,6583
4408.786317789204,2541.739367332396,6584
4410.286328392877,2542.60539396058,6585
4411.7863389965505,2543.471420588763,6586
4413.286349600224,2544.3374472169467,6587
4414.786360203897,2545.2034738451302,6588
4416.28637080757,2546.069500473314,6589
4417.786381411243,2546.935527101497,6590
4419.286392014917,2547.801553729681,6591
4420.78640261859,2548.6675803578646,6592
4422.286413222264,2549.533606986048,6593
4423.786423825936,2550.3996336142313,6594
4425.2864344296095,2551.265660242415,6595
4426.786445033284,2552.1316868705985,6596
4428.286455636957,2552.9977134987826,6597
4429.786466240629,2553.8637401269657,6598
4431.286476844303,2554.7297667551493,6599
4432.7864874479765,2555.595793383333,6600
4434.286498051649,2556.461820011516,6601
4435.786508655322,2557.3278466396996,6602
4437.286519258996,2558.1938732678836,6603
4438.786529862669,2559.0598998960672,6604
4440.286540466342,2559.9259265242504,6605
4441.786551070016,2560.791953152434,6606
4443.286561673689,2561.6579797806176,6607
4444.786572277362,2562.524006408801,6608
4446.286582881035,2563.3900330369847,6609
4447.786593484709,2564.2560596651683,6610
4449.286604088382,2565.122086293352,6611
4450.786614692055,2565.988112921535,6612
4452.286625295728,2566.8541395497186,6613
4453.7866358994015,2567.7201661779022,6614
4455.286646503075,2568.5861928060863,6615
4456.786657106748,2569.4522194342694,6616
4458.286667710421,2570.318246062453,6617
4459.786678314094,2571.1842726906366,6618
4461.2866889177685,2572.05029931882,6619
4462.786699521441,2572.9163259470033,6620
4464.286710125114,2573.7823525751874,6621
4465.786720728788,2574.648379203371,6622
4467.286731332461,2575.5144058315545,6623
4468.786741936134,2576.3804324597377,6624
4470.286752539807,2577.2464590879213,6625
4471.786763143481,2578.112485716105,6626
4473.286773747153,2578.9785123442884,6627
4474.786784350827,2579.844538972472,6628
4476.286794954501,2580.7105656006556,6629
4477.786805558174,2581.576592228839,6630
4479.286816161846,2582.4426188570224,6631
4480.78682676552,2583.308645485206,6632
4482.286837369194,2584.17467211339,6633
4483.786847972867,2585.0406987415736,6634
4485.28685857654,2585.9067253697567,6635
4486.786869180213,2586.7727519979403,6636
4488.286879783886,2587.638778626124,6637
4489.78689038756,2588.504805254307,6638
4491.286900991233,2589.370831882491,6639
4492.786911594906,2590.2368585106747,6640
4494.286922198579,2591.1028851388583,6641
4495.7869328022525,2591.9689117670414,6642
4497.286943405926,2592.834938395225,6643
4498.786954009599,2593.7009650234086,6644
4500.286964613273,2594.5669916515926,6645
4501.786975216945,2595.4330182797758,6646
4503.286985820619,2596.2990449079593,6647
4504.786996424292,2597.165071536143,6648
4506.287007027966,2598.0310981643265,6649
4507.787017631638,2598.8971247925097,6650
4509.2870282353115,2599.7631514206937,6651
4510.787038838986,2600.6291780488773,6652
4512.287049442658,2601.4952046770604,6653
4513.787060046331,2602.361231305244,6654
4515.287070650005,2603.2272579334276,6655
4516.7870812536785,2604.093284561611,6656
4518.287091857351,2604.959311189795,6657
4519.787102461025,2605.8253378179784,6658
4521.287113064698,2606.691364446162,6659
4522.787123668371,2607.5573910743456,6660
4524.287134272045,2608.4234177025287,6661
4525.787144875718,2609.2894443307123,6662
4527.287155479391,2610.1554709588963,6663
4528.787166083063,2611.0214975870795,6664
4530.287176686737,2611.887524215263,6665
4531.787187290411,2612.7535508434466,6666
4533.287197894084,2613.6195774716302,6667
4534.787208497757,2614.4856040998134,6668
4536.28721910143,2615.3516307279974,6669
4537.7872297051035,2616.217657356181,6670
4539.287240308777,2617.0836839843646,6671
4540.78725091245,2617.9497106125477,6672
4542.287261516123,2618.8157372407313,6673
4543.787272119796,2619.681763868915,6674
4545.2872827234705,2620.547790497099,6675
4546.787293327143,2621.413817125282,6676
4548.287303930816,2622.2798437534657,6677
4549.78731453449,2623.1458703816493,6678
4551.2873251381625,2624.0118970098324,6679
4552.787335741836,2624.877923638016,6680
4554.28734634551,2625.7439502661996,6681
4555.787356949183,2626.6099768943836,6682
4557.287367552855,2627.4760035225668,6683
4558.7873781565295,2628.3420301507504,6684
4560.287388760203,2629.208056778934,6685
4561.787399363876,2630.0740834071175,6686
4563.287409967548,2630.9401100353007,6687
4564.787420571222,2631.8061366634847,6688
4566.287431174896,2632.6721632916683,6689
4567.787441778569,2633.538189919852,6690
4569.287452382242,2634.404216548035,6691
4570.787462985915,2635.2702431762186,6692
4572.287473589588,2636.136269804402,6693
4573.787484193262,2637.002296432586,6694
4575.287494796935,2637.8683230607694,6695
4576.787505400608,2638.734349688953,6696
4578.287516004281,2639.6003763171366,6697
4579.7875266079545,2640.4664029453197,6698
4581.287537211628,2641.3324295735033,6699
4582.787547815301,2642.1984562016873,6700
4584.287558418975,2643.064482829871,6701
4585.787569022647,2643.930509458054,6702
4587.287579626321,2644.7965360862377,6703
4588.787590229995,2645.6625627144213,6704
4590.287600833667,2646.5285893426044,6705
4591.78761143734,2647.3946159707884,6706
4593.287622041014,2648.260642598972,6707
4594.787632644688,2649.1266692271556,6708
4596.28764324836,2649.9926958553388,6709
4597.787653852033,2650.8587224835223,6710
4599.287664455707,2651.724749111706,6711
4600.7876750593805,2652.59077573989,6712
4602.287685663053,2653.456802368073,6713
4603.787696266727,2654.3228289962567,6714
4605.2877068704,2655.1888556244403,6715
4606.787717474073,2656.054882252624,6716
4608.287728077747,2656.920908880807,6717
4609.78773868142,2657.786935508991,6718
4611.287749285093,2658.6529621371747,6719
4612.787759888766,2659.518988765358,6720
4614.287770492439,2660.3850153935414,6721
4615.787781096113,2661.251042021725,6722
4617.287791699786,2662.1170686499086,6723
4618.787802303459,2662.983095278092,6724
4620.287812907132,2663.8491219062757,6725
4621.7878235108055,2664.7151485344593,6726
4623.28783411448,2665.581175162643,6727
4624.787844718152,2666.447201790826,6728
4626.287855321825,2667.3132284190096,6729
4627.787865925499,2668.1792550471937,6730
4629.287876529172,2669.045281675377,6731
4630.787887132845,2669.9113083035604,6732
4632.287897736519,2670.777334931744,6733
4633.787908340192,2671.6433615599276,6734
4635.2879189438645,2672.5093881881107,6735
4636.787929547538,2673.375414816295,6736
4638.287940151212,2674.2414414444784,6737
4639.787950754885,2675.107468072662,6738
4641.287961358557,2675.973494700845,6739
4642.7879719622315,2676.8395213290287,6740
4644.287982565905,2677.7055479572123,6741
4645.787993169578,2678.5715745853963,6742
4647.288003773251,2679.4376012135795,6743
4648.788014376924,2680.303627841763,6744
4650.288024980598,2681.1696544699466,6745
4651.788035584271,2682.0356810981298,6746
4653.288046187944,2682.9017077263134,6747
4654.788056791617,2683.7677343544974,6748
4656.28806739529,2684.633760982681,6749
4657.788077998964,2685.499787610864,6750
4659.288088602637,2686.3658142390477,6751
4660.78809920631,2687.2318408672313,6752
4662.288109809984,2688.097867495415,6753
4663.7881204136565,2688.9638941235985,6754
4665.28813101733,2689.829920751782,6755
4666.788141621004,2690.6959473799657,6756
4668.288152224677,2691.5619740081493,6757
4669.788162828349,2692.4280006363324,6758
4671.288173432023,2693.294027264516,6759
4672.788184035697,2694.1600538927,6760
4674.288194639369,2695.026080520883,6761
4675.788205243042,2695.8921071490668,6762
4677.288215846716,2696.7581337772504,6763
4678.78822645039,2697.624160405434,6764
4680.288237054062,2698.490187033617,6765
4681.788247657736,2699.356213661801,6766
4683.288258261409,2700.2222402899847,6767
4684.7882688650825,2701.0882669181683,6768
4686.288279468756,2701.9542935463514,6769
4687.788290072429,2702.820320174535,6770
4689.288300676102,2703.6863468027186,6771
4690.788311279775,2704.552373430902,6772
4692.288321883449,2705.418400059086,6773
4693.788332487122,2706.2844266872694,6774
4695.288343090795,2707.150453315453,6775
4696.788353694468,2708.016479943636,6776
4698.2883642981415,2708.8825065718197,6777
4699.788374901815,2709.7485332000037,6778
4701.288385505489,2710.6145598281873,6779
4702.788396109161,2711.4805864563705,6780
4704.288406712834,2712.346613084554,6781
4705.788417316508,2713.2126397127377,6782
4707.288427920182,2714.0786663409212,6783
4708.788438523854,2714.9446929691044,6784
4710.288449127527,2715.8107195972884,6785
4711.788459731201,2716.676746225472,6786
4713.288470334874,2717.542772853655,6787
4714.788480938547,2718.4087994818387,6788
4716.288491542221,2719.2748261100223,6789
4717.788502145894,2720.140852738206,6790
4719.2885127495665,2721.0068793663895,6791
4720.788523353241,2721.872905994573,6792
4722.288533956914,2722.7389326227567,6793
4723.788544560587,2723.6049592509403,6794
4725.28855516426,2724.4709858791234,6795
4726.7885657679335,2725.337012507307,6796
4728.288576371607,2726.203039135491,6797
4729.788586975279,2727.069065763674,6798
4731.288597578953,2727.935092391858,6799
4732.788608182626,2728.8011190200414,6800
4734.2886187863,2729.667145648225,6801
4735.788629389973,2730.533172276408,6802
4737.288639993646,2731.399198904592,6803
4738.788650597319,2732.2652255327757,6804
4740.2886612009925,2733.1312521609593,6805
4741.788671804666,2733.9972787891425,6806
4743.288682408339,2734.863305417326,6807
4744.788693012012,2735.7293320455096,6808
4746.288703615686,2736.5953586736937,6809
4747.788714219359,2737.461385301877,6810
4749.288724823032,2738.3274119300604,6811
4750.788735426706,2739.193438558244,6812
4752.288746030378,2740.059465186427,6813
4753.788756634051,2740.9254918146107,6814
4755.288767237726,2741.7915184427948,6815
4756.788777841399,2742.6575450709784,6816
4758.288788445071,2743.5235716991615,6817
4759.788799048745,2744.389598327345,6818
4761.288809652418,2745.2556249555287,6819
4762.788820256092,2746.1216515837123,6820
4764.288830859764,2746.987678211896,6821
4765.788841463438,2747.8537048400794,6822
4767.288852067111,2748.719731468263,6823
4768.788862670784,2749.585758096446,6824
4770.288873274458,2750.4517847246298,6825
4771.788883878131,2751.3178113528134,6826
4773.288894481804,2752.1838379809974,6827
4774.788905085477,2753.0498646091805,6828
4776.288915689151,2753.915891237364,6829
4777.788926292824,2754.7819178655477,6830
4779.288936896497,2755.6479444937313,6831
4780.78894750017,2756.5139711219144,6832
4782.2889581038435,2757.3799977500985,6833
4783.788968707517,2758.246024378282,6834
4785.288979311191,2759.1120510064657,6835
4786.788989914863,2759.978077634649,6836
4788.289000518536,2760.8441042628324,6837
4789.7890111222105,2761.710130891016,6838
4791.289021725883,2762.5761575191996,6839
4792.789032329556,2763.442184147383,6840
4794.28904293323,2764.3082107755667,6841
4795.789053536903,2765.1742374037503,6842
4797.289064140576,2766.0402640319335,6843
4798.789074744249,2766.906290660117,6844
4800.289085347923,2767.772317288301,6845
4801.789095951596,2768.6383439164847,6846
4803.2891065552685,2769.504370544668,6847
4804.789117158943,2770.3703971728514,6848
4806.289127762616,2771.236423801035,6849
4807.789138366289,2772.1024504292186,6850
4809.289148969962,2772.968477057402,6851
4810.7891595736355,2773.834503685586,6852
4812.289170177309,2774.7005303137694,6853
4813.789180780982,2775.566556941953,6854
4815.289191384655,2776.432583570136,6855
4816.789201988328,2777.2986101983197,6856
4818.289212592002,2778.1646368265037,6857
4819.789223195676,2779.0306634546873,6858
4821.289233799348,2779.8966900828705,6859
4822.789244403021,2780.762716711054,6860
4824.289255006695,2781.6287433392376,6861
4825.789265610369,2782.4947699674212,6862
4827.289276214041,2783.360796595605,6863
4828.789286817715,2784.2268232237884,6864
4830.289297421388,2785.092849851972,6865
4831.789308025061,2785.958876480155,6866
4833.289318628735,2786.8249031083387,6867
4834.789329232408,2787.6909297365223,6868
4836.289339836081,2788.5569563647064,6869
4837.789350439753,2789.4229829928895,6870
4839.289361043428,2790.289009621073,6871
4840.789371647101,2791.1550362492567,6872
4842.289382250774,2792.0210628774403,6873
4843.789392854447,2792.8870895056234,6874
4845.28940345812,2793.7531161338075,6875
4846.789414061794,2794.619142761991,6876
4848.289424665467,2795.485169390174,6877
4849.78943526914,2796.3511960183578,6878
4851.289445872813,2797.2172226465414,6879
4852.7894564764865,2798.083249274725,6880
4854.28946708016,2798.9492759029085,6881
4855.789477683833,2799.815302531092,6882
4857.289488287506,2800.6813291592757,6883
4858.78949889118,2801.5473557874593,6884
4860.289509494853,2802.4133824156424,6885
4861.789520098526,2803.279409043826,6886
4863.2895307022,2804.1454356720096,6887
4864.789541305873,2805.0114623001937,6888
4866.2895519095455,2805.877488928377,6889
4867.78956251322,2806.7435155565604,6890
4869.289573116893,2807.609542184744,6891
4870.789583720565,2808.475568812927,6892
4872.289594324238,2809.3415954411107,6893
4873.7896049279125,2810.2076220692948,6894
4875.289615531586,2811.0736486974783,6895
4876.789626135258,2811.9396753256615,6896
4878.289636738932,2812.805701953845,6897
4879.789647342605,2813.6717285820287,6898
4881.289657946279,2814.5377552102123,6899
4882.789668549952,2815.403781838396,6900
4884.289679153625,2816.2698084665794,6901
4885.789689757298,2817.135835094763,6902
4887.289700360971,2818.0018617229466,6903
4888.789710964645,2818.8678883511297,6904
4890.289721568318,2819.7339149793133,6905
4891.789732171991,2820.5999416074974,6906
4893.289742775664,2821.4659682356805,6907
4894.7897533793375,2822.331994863864,6908
4896.289763983011,2823.1980214920477,6909
4897.789774586685,2824.0640481202313,6910
4899.289785190357,2824.9300747484144,6911
4900.78979579403,2825.7961013765985,6912
4902.2898063977045,2826.662128004782,6913
4903.789817001378,2827.5281546329657,6914
4905.28982760505,2828.394181261149,6915
4906.789838208723,2829.2602078893324,6916
4908.289848812397,2830.126234517516,6917
4909.78985941607,2830.9922611456996,6918
4911.289870019743,2831.858287773883,6919
4912.789880623417,2832.7243144020667,6920
4914.28989122709,2833.5903410302503,6921
4915.789901830763,2834.4563676584335,6922
4917.289912434437,2835.322394286617,6923
4918.78992303811,2836.188420914801,6924
4920.289933641783,2837.0544475429847,6925
4921.789944245456,2837.920474171168,6926
4923.28995484913,2838.7865007993514,6927
4924.789965452803,2839.652527427535,6928
4926.289976056476,2840.5185540557186,6929
4927.789986660149,2841.384580683902,6930
4929.289997263822,2842.250607312086,6931
4930.790007867496,2843.1166339402694,6932
4932.290018471169,2843.9826605684525,6933
4933.790029074842,2844.848687196636,6934
4935.290039678515,2845.7147138248197,6935
4936.790050282189,2846.5807404530037,6936
4938.290060885862,2847.446767081187,6937
4939.790071489535,2848.3127937093705,6938
4941.290082093208,2849.178820337554,6939
4942.790092696882,2850.0448469657376,6940
4944.290103300555,2850.9108735939208,6941
4945.790113904228,2851.776900222105,6942
4947.290124507902,2852.6429268502884,6943
4948.790135111574,2853.5089534784715,6944
4950.2901457152475,2854.374980106655,6945
4951.790156318922,2855.2410067348387,6946
4953.290166922595,2856.1070333630223,6947
