e,n,d
9.48437973565835,17.589043205732413,7197
9.530053860740924,17.615413025014778,7198
9.57595989537554,17.641916736582242,7199
9.622097849410935,17.668554346120946,7200
9.66846773274546,17.69532585934567,7201
9.715069555328672,17.722231282000756,7202
9.761903327159345,17.74927061985898,7203
9.808969058287857,17.776443878722887,7204
9.856266758813803,17.803751064423448,7205
9.903796438887582,17.831192182820974,7206
9.951558108710408,17.858767239805093,7207
9.999551778533494,17.886476241294325,7208
10.047777458658473,17.914319193236278,7209
10.096235159436992,17.942296101607447,7210
10.144924891271891,17.97040697241388,7211
10.193846664616032,17.998651811690507,7212
10.243000489972681,18.027030625501354,7213
10.292386377895514,18.055543419939557,7214
10.342004338989408,18.08419020112781,7215
10.391854383908464,18.112970975217227,7216
10.441936523358374,18.141885748388702,7217
10.492250768094847,18.17093452685202,7218
10.542797128924,18.200117316846054,7219
10.593575616702756,18.229434124639017,7220
10.644586242338445,18.258884956528224,7221
10.695829016789201,18.28846981884032,7222
10.747303951063172,18.318188717930827,7223
10.79901105621931,18.3480416601846,7224
10.850950343367767,18.37802865201605,7225
10.903121823668315,18.408149699868233,7226
10.955525508331919,18.438404810213772,7227
11.008161408620351,18.46879398955462,7228
11.0610295358454,18.499317244421597,7229
11.114129901369655,18.529974581374862,7230
11.167462516606903,18.560766007004133,7231
11.221027393021343,18.591691527928234,7232
11.274824542127185,18.62275115079485,7233
11.328853975490233,18.653944882281472,7234
11.383115704727093,18.68527272909491,7235
11.437609741503596,18.716734697970395,7236
11.492336097538356,18.74833079567363,7237
11.547294784599595,18.780061028998976,7238
11.602485814505954,18.811925404769877,7239
11.657909199127658,18.843923929839576,7240
11.713564950385745,18.876056611090647,7241
11.769453080251255,18.90832345543454,7242
11.82557360074683,18.940724469812487,7243
11.881926523945125,18.973259661194597,7244
11.938511861970381,19.005929036580767,7245
11.995329626998043,19.038732603000454,7246
12.052379831252779,19.071670367511537,7247
12.109662487012029,19.10474233720235,7248
12.16717760660207,19.13794851918944,7249
12.22492520240274,19.171288920620263,7250
12.282905286842709,19.20476354867048,7251
12.341117872402236,19.23837241054553,7252
12.399562971611992,19.272115513479953,7253
12.45824059705463,19.305992864738315,7254
12.517150761363217,19.340004471614275,7255
12.576293477221618,19.374150341430823,7256
12.6356687573649,19.408430481540513,7257
12.69527661457893,19.442844899325227,7258
12.755117061701956,19.47739360219709,7259
12.815190111621053,19.512076597596412,7260
12.87549577727529,19.546893892993534,7261
12.936034071655715,19.581845495888793,7262
12.996805007803397,19.616931413811407,7263
13.057808598810595,19.65215165432016,7264
13.119044857821162,19.687506225003613,7265
13.180513798029361,19.722995133479436,7266
13.242215432681833,19.758618387395536,7267
13.304149775074448,19.79437599442824,7268
13.366316838556633,19.830267962284807,7269
13.428716636526653,19.86629429870068,7270
13.491349182435542,19.902455011441777,7271
13.554214489784744,19.93875010830311,7272
13.617312572127691,19.975179597109722,7273
13.680643443068615,20.011743485715968,7274
13.744207116262547,20.04844178200554,7275
13.808003605416515,20.08527449389215,7276
13.872032924288337,20.122241629318836,7277
13.936295086687824,20.15934319625865,7278
14.0007901064748,20.196579202713515,7279
14.06551799756186,20.233949656715833,7280
14.130478773912404,20.271454566327325,7281
14.195672449540636,20.309093939639055,7282
14.261099038513528,20.34686778477254,7283
14.326758554947284,20.38477610987774,7284
14.392651013011669,20.422818923135516,7285
14.458776426926853,20.460996232755843,7286
14.525134810964207,20.499308046978257,7287
14.59172617944669,20.53775437407207,7288
14.658550546750034,20.57633522233707,7289
14.7256079272992,20.615050600101473,7290
14.792898335572707,20.6539005157244,7291
14.860421786099094,20.692884977593856,7292
14.928178293459274,20.7320039941281,7293
14.99616787228575,20.771257573775152,7294
15.06439053726144,20.810645725012154,7295
15.132846303122422,20.850168456346942,7296
15.201535184655976,20.8898257763169,7297
15.270457196700184,20.92961769348876,7298
15.339612354145107,20.96954421645924,7299
15.409000671932406,21.009605353854873,7300
15.478622165056114,21.04980111433242,7301
15.548476848561466,21.090131506578196,7302
15.618564737545674,21.130596539308538,7303
15.688885847155973,21.17119622126865,7304
15.759440192594337,21.211930561235356,7305
15.830227789111573,21.25279956801365,7306
15.90124865201205,21.293803250439474,7307
15.972502796650938,21.334941617378085,7308
16.04399023843579,21.376214677724988,7309
16.115710992826525,21.41762244040593,7310
16.18766507533349,21.459164914375744,7311
16.259852501519397,21.50084210861953,7312
16.33227328699934,21.542654032152612,7313
16.404927447440006,21.584600694020107,7314
16.477814998559275,21.62668210329668,7315
16.55093595612859,21.668898269087933,7316
16.62429033596902,21.71124920052811,7317
16.69787815395597,21.753734906782825,7318
16.77169942601526,21.79635539704681,7319
16.845754168125097,21.839110680545026,7320
16.92004239631566,21.882000766532457,7321
16.994564126669122,21.925025664294093,7322
17.069319375320024,21.968185383145165,7323
17.144308158454116,22.011479932430465,7324
17.219530492311094,22.054909321525933,7325
17.29498639317988,22.098473559835934,7326
17.37067587740415,22.142172656796433,7327
17.44659896137837,22.18600662187273,7328
17.52275566154899,22.229975464560138,7329
17.599145994415647,22.27407919438466,7330
17.675769976528752,22.31831782090164,7331
17.75262762449269,22.36269135369756,7332
17.829718954961848,22.40719980238779,7333
17.90704398464537,22.4518431766193,7334
17.98460273030201,22.4966214860677,7335
18.062395208744874,22.541534740439992,7336
18.140421436839052,22.586582949473186,7337
18.218681431500436,22.63176612293362,7338
18.29717520969926,22.677084270619012,7339
18.375902788456184,22.72253740235618,7340
18.454864184845412,22.768125528002876,7341
18.53405941599354,22.813848657447075,7342
18.613488499079523,22.859706800607007,7343
18.69315145133432,22.905699967430913,7344
18.77304829004126,22.951828167897265,7345
18.853179032536048,22.998091412014787,7346
18.933543696208353,23.044489709823345,7347
19.01414229849824,23.091023071391916,7348
19.09497485689934,23.137691506820396,7349
19.17604138895807,23.184495026239148,7350
19.257341912273198,23.23143363980877,7351
19.33887644449471,23.278507357719434,7352
19.420645003327714,23.325716190193127,7353
19.502647606528136,23.373060147481183,7354
19.584884271904667,23.42053923986539,7355
19.667355017319156,23.46815347765824,7356
19.750059860685845,23.515902871202464,7357
19.832998819971735,23.563787430871255,7358
19.916171913197005,23.61180716706851,7359
19.999579158433022,23.65996209022768,7360
20.083220573805896,23.70825221081382,7361
20.167096177493338,23.756677539321778,7362
20.25120598772621,23.80523808627708,7363
20.335550022787366,23.853933862235287,7364
20.42012830101401,23.902764877783326,7365
20.504940840794536,23.95173114353768,7366
20.589987660572085,24.00083267014644,7367
20.675268778840604,24.050069468287035,7368
20.76078421414838,24.099441548668253,7369
20.84653398509569,24.14894892202892,7370
20.932518110337156,24.19859159913922,7371
21.01873660857899,24.24836959079913,7372
21.10518949858136,24.298282907839777,7373
21.191876799156027,24.348331561122073,7374
21.278798529169485,24.398515561538538,7375
21.365954707540226,24.4488349200117,7376
21.453345353240287,24.499289647495004,7377
21.54097048529449,24.549879754972388,7378
21.62883012278121,24.60060525345868,7379
21.7169242848312,24.65146615399897,7380
21.805252990629175,24.7024624676695,7381
21.89381625941261,24.753594205576956,7382
21.98261411047176,24.80486137885852,7383
22.071646563150832,24.856263998682508,7384
22.160913636847596,24.907802076248167,7385
22.250415351012197,24.959475622784975,7386
22.340151725147948,25.011284649553115,7387
22.430122778812507,25.063229167844142,7388
22.52032853161591,25.11530918897985,7389
22.61076900322215,25.16752472431319,7390
22.701444213347603,25.219875785227345,7391
22.792354181763766,25.272362383137335,7392
22.883498928293744,25.32498452948797,7393
22.97487847281576,25.37774223575589,7394
23.066492835259645,25.430635513447506,7395
23.158342035610353,25.48366437410108,7396
23.250426093905613,25.536828829285344,7397
23.342745030235932,25.59012889059948,7398
23.435298864747338,25.643564569674737,7399
23.528087617637848,25.69713587817239,7400
23.621111309159037,25.750842827784613,7401
23.714369959617226,25.804685430235203,7402
23.807863589370715,25.85866369727797,7403
23.90159221883373,25.912777640699,7404
23.995555868472092,25.967027272314176,7405
24.089754558805954,26.021412603970745,7406
24.184188310409443,26.075933647547117,7407
24.27885714391102,26.130590414953076,7408
24.37376107999153,26.185382918128646,7409
24.468900139387344,26.240311169045903,7410
24.56427434288643,26.295375179706717,7411
24.659883711331883,26.350574962144798,7412
24.755728265621546,26.40591052842544,7413
24.851808026705633,26.461381890644198,7414
24.948123015588717,26.51698906092799,7415
25.04467325332971,26.572732051435118,7416
25.141458761041083,26.628610874354806,7417
25.23847955988966,26.684625541907657,7418
25.335735671095037,26.740776066344736,7419
25.43322711593312,26.797062459949633,7420
25.53095391573181,26.853484735035938,7421
25.628916091874135,26.910042903949083,7422
25.727113665796683,26.966736979065416,7423
25.82554665899079,27.0235669727929,7424
25.924215093000953,27.080532897570176,7425
26.0231189894272,27.137634765867965,7426
26.122258369922722,27.19487259018767,7427
26.221633256194668,27.252246383061845,7428
26.321243670005718,27.309756157055112,7429
26.421089633171313,27.367401924762547,7430
26.52117116756283,27.425183698811527,7431
26.621488295104808,27.48310149186012,7432
26.722041037776126,27.54115531659776,7433
26.822829417610418,27.5993451857455,7434
26.923853456695657,27.65767111205577,7435
27.02511317717416,27.71613310831237,7436
27.1266086012426,27.77473118733048,7437
27.22833975115239,27.83346536195689,7438
27.33030664920968,27.892335645069984,7439
27.432509317773786,27.951342049578855,7440
27.53494777925996,28.010484588424866,7441
27.637622056137385,28.069763274580552,7442
27.740532170930397,28.129178121050252,7443
27.843678146217282,28.188729140869484,7444
27.94706000463067,28.248416347105127,7445
28.05067776885951,28.30823975285658,7446
28.15453146164592,28.368199371253922,7447
28.25862110578675,28.428295215458867,7448
28.362946724134396,28.48852729866516,7449
28.46750833959558,28.548895634097942,7450
28.572305975131385,28.609400235013716,7451
28.677339653759216,28.67004111470152,7452
28.782609398549628,28.73081828648106,7453
28.888115232628717,28.79173176370412,7454
28.99385717917771,28.852781559754323,7455
29.099835261431792,28.913967688046423,7456
29.206049502683246,28.975290162028152,7457
29.312499926276736,29.036748995177483,7458
29.419186555613248,29.0983442010049,7459
29.526109414149285,29.160075793052954,7460
29.633268525394925,29.22194378489511,7461
29.740663912916947,29.283948190137583,7462
29.84829560033569,29.3460890224175,7463
29.956163611328204,29.40836629540474,7464
30.064267969625103,29.4707800228001,7465
30.172608699013317,29.53333021833689,7466
30.281185823334905,29.596016895780252,7467
30.389999366486283,29.658840068926715,7468
30.499049352420567,29.72179975160553,7469
30.608335805144836,29.784895957677122,7470
30.717858748721696,29.84812870103396,7471
30.827618207270067,29.91149799560103,7472
30.937614204962824,29.975003855334467,7473
31.047846766029945,30.03864629422338,7474
31.15831591475497,30.102425326287793,7475
31.269021675478147,30.166340965580485,7476
31.37996407259526,30.23039322618628,7477
31.491143130556434,30.294582122221385,7478
31.60255887386929,30.358907667835204,7479
31.714211327094628,30.42336987720784,7480
31.826100514850726,30.487968764552583,7481
31.938226461810228,30.55270434411411,7482
32.05058919270287,30.617576630170063,7483
32.16318873231275,30.682585637029458,7484
32.27602510547948,30.747731379033375,7485
32.38909833710056,30.813013870556325,7486
32.502408452125906,30.87843312600304,7487
32.615955475564846,30.9439891598126,7488
32.72973943247912,31.009681986454325,7489
32.84376034798916,31.075511620431406,7490
32.958018247269706,31.141478076278425,7491
33.07251315555106,31.207581368562003,7492
33.18724509812061,31.273821511881753,7493
33.30221410032168,31.340198520869553,7494
33.41742018755272,31.406712410189133,7495
33.5328633852685,31.473363194536724,7496
33.648543718979724,31.54015088864085,7497
33.76446121425377,31.60707550726277,7498
33.88061589671359,31.67413706519581,7499
33.99700779203805,31.741335577265584,7500
34.113636925963476,31.808671058330898,7501
34.23050332428058,31.87614352328193,7502
34.34760701283757,31.943752987042064,7503
34.46494801753817,32.01149946456674,7504
34.58252636434281,32.079382970844144,7505
34.70034207926827,32.14740352089497,7506
34.81839518838758,32.21556112977241,7507
34.93668571782978,32.283855812561995,7508
35.05521369378016,32.35228758438171,7509
35.173979142481926,32.42085646038301,7510
35.29298209023342,32.48956245574914,7511
35.4122225633889,32.558405585695674,7512
35.53170058836092,32.62738586547181,7513
35.651416191617166,32.69650331035858,7514
35.77136939968241,32.76575793567,7515
35.89156023913779,32.83514975675259,7516
36.011988736621475,32.904678788985834,7517
36.13265491882841,32.97434504778197,7518
36.253558812509425,33.044148548585525,7519
36.374700444472865,33.11408930687419,7520
36.496079841583786,33.18416733815844,7521
36.61769703076276,33.254382657980784,7522
36.739552038989444,33.32473528191785,7523
36.86164489329825,33.39522522557787,7524
36.983975620781436,33.46585250460248,7525
37.106544248588406,33.53661713466631,7526
37.22935080392527,33.607519131476714,7527
37.35239531405404,33.67855851077335,7528
37.47567780629583,33.749735288329965,7529
37.599198308026864,33.82104947995215,7530
37.72295684668205,33.89250110147937,7531
37.84695344975106,33.9640901687827,7532
37.97118814478379,34.035816697767984,7533
38.095660959384894,34.1076807043727,7534
38.220371921217314,34.17968220456794,7535
38.345321058000295,34.251821214357356,7536
38.47050839751178,34.324097749778446,7537
38.59593396758562,34.396511826901005,7538
38.72159779611397,34.46906346182847,7539
38.84749991104566,34.54175267069704,7540
38.97364034038706,34.61457946967609,7541
39.1000191122024,34.687543874968426,7542
39.22663625461226,34.76064590280938,7543
39.35349179579625,34.833885569468364,7544
39.48058576398994,34.9072628912471,7545
39.60791818748835,34.98077788448164,7546
39.735489094641245,35.05443056553962,7547
39.86329851385904,35.12822095082372,7548
39.991346473608075,35.20214905676889,7549
40.11963300241218,35.27621489984328,7550
40.24815812885387,35.350418496548926,7551
40.37692188157277,35.424759863420825,7552
40.50592428926638,35.49923901702739,7553
40.63516538069012,35.573855973970474,7554
40.76464518465726,35.64861075088535,7555
40.89436373003941,35.72350336444093,7556
41.024321045764445,35.798533831338645,7557
41.15451716081935,35.873702168314054,7558
41.284952104250166,35.94900839213679,7559
41.415625905158855,36.0244525196088,7560
41.54653859270607,36.10003456756588,7561
41.677690196111534,36.175754552877954,7562
41.809080744652064,36.25161249244791,7563
41.94071026766278,36.327608403212295,7564
42.07257879453707,36.40374230214128,7565
42.20468635472702,36.480014206238955,7566
42.33703297774141,36.55642413254212,7567
42.469618693149286,36.632972098122366,7568
42.6024435305768,36.70965812008426,7569
42.73550751970837,36.78648221556604,7570
42.86881069028751,36.86344440174001,7571
43.002353072116016,36.94054469581215,7572
43.136134695053165,37.01778311502163,7573
43.27015558901773,37.09515967664197,7574
43.40441578398675,37.1726743979803,7575
43.538915309995545,37.25032729637745,7576
43.673654197138916,37.32811838920855,7577
43.808632475568366,37.406047693881476,7578
43.94385017549646,37.48411522783937,7579
44.07930732719205,37.56232100855786,7580
44.215003960985044,37.64066505354782,7581
44.35094010726246,37.71914738035312,7582
44.48711579647078,37.797768006551934,7583
44.62353105911477,37.8765269497561,7584
44.76018592575826,37.95542422761155,7585
44.89708042702497,38.0344598577988,7586
45.034214593596076,38.11363385803155,7587
45.17158845621305,38.19294624605826,7588
45.30920204567484,38.272397039660646,7589
45.447055392841044,38.35198625665539,7590
45.585148528629155,38.43171391489261,7591
45.72348148401613,38.51158003225677,7592
45.86205429003802,38.591584626666425,7593
46.0008669777907,38.671727716074706,7594
46.13991957842876,38.75200931846861,7595
46.27921212316505,38.83242945186878,7596
46.41874464327387,38.91298813433134,7597
46.55851717008702,38.99368538394562,7598
46.69852973499694,39.07452121883594,7599
46.83878236945396,39.155495657160074,7600
46.979275104969076,39.23660871711077,7601
47.120007973112344,39.317860416914925,7602
47.26098100551368,39.39925077483397,7603
47.40219423386207,39.480779809163465,7604
47.54364768990599,39.56244753823327,7605
47.685341405454146,39.64425398040807,7606
47.827275412374725,39.72619915408684,7607
47.96944974259498,39.808283077702704,7608
48.11186442810281,39.890505769723774,7609
48.25451950094482,39.972867248652065,7610
48.397414993229006,40.05536753302502,7611
48.540550937121296,40.13800664141356,7612
48.68392736484864,40.22078459242381,7613
48.82754430869865,40.303701404696916,7614
48.97140180101642,40.38675709690723,7615
49.115499874210066,40.46995168776549,7616
49.2598385607452,40.55328519601561,7617
49.40441789314888,40.636757640436976,7618
49.54923790400761,40.720369039843334,7619
49.69429862596896,40.80411941308364,7620
49.839600091739555,40.88800877904098,7621
49.98514233408747,40.972037156633895,7622
50.13092538583944,41.05620456481481,7623
50.276949279884064,41.14051102257186,7624
50.42321404916937,41.22495654892747,7625
50.569719726704065,41.30954116293914,7626
50.716466345557095,41.39426488369912,7627
50.86345393885805,41.479127730334696,7628
51.010682539797195,41.56412972200813,7629
51.15815218162463,41.649270877916294,7630
51.3058628976515,41.73455121729128,7631
51.453814721250005,41.81997075940042,7632
51.60200768585181,41.90552952354538,7633
51.7504418249504,41.991227529063536,7634
51.89911717209952,42.07706479532703,7635
52.048033760913576,42.16304134174305,7636
52.197191625067994,42.249157187753994,7637
52.34659079829927,42.33541235283753,7638
52.49623131440372,42.42180685650586,7639
52.64611320723993,42.50834071830714,7640
52.796236510726715,42.59501395782429,7641
52.94660125884394,42.681826594675485,7642
53.09720748563291,42.76877864851436,7643
53.24805522519516,42.85587013902936,7644
53.39914451169449,42.94310108594484,7645
53.55047537935492,43.03047150901993,7646
53.70204786246232,43.117981428049475,7647
53.853861995363204,43.205630862863345,7648
54.00591781246552,43.293419833326844,7649
54.158215348239835,43.381348359341466,7650
54.310754637215,43.46941646084234,7651
54.463535713985245,43.55762415780232,7652
54.616558613202685,43.645971470227735,7653
54.76982336958324,43.73445841816171,7654
54.92333001790349,43.82308502168237,7655
55.077078593001424,43.91185130090334,7656
55.231069129776884,44.00075727597395,7657
55.38530166319193,44.089802967079436,7658
55.53977622826887,44.17898839443981,7659
55.69449286009382,44.26831357831196,7660
55.849451593812354,44.357778538987056,7661
56.004652464633466,44.447383296792914,7662
56.16009550782758,44.537127872092796,7663
56.315780758726945,44.62701228528569,7664
56.471708252725634,44.71703655680625,7665
56.62787802528037,44.807200707125304,7666
56.784290111908476,44.897504756748674,7667
56.94094454819112,44.987948726219045,7668
57.09784136977049,45.07853263611432,7669
57.25498061235139,45.16925650704856,7670
57.41236231170007,45.26012035967132,7671
57.56998650364579,45.35112421466849,7672
57.727853224079624,45.442268092761694,7673
57.88596250895569,45.53355201470893,7674
58.044314394289515,45.62497600130365,7675
58.20290891615964,45.7165400733757,7676
58.36174611070725,45.80824425179106,7677
58.520826014134926,45.90008855745121,7678
58.68014866270948,45.99207301129468,7679
58.83971409275873,46.08419763429522,7680
58.99952234067434,46.17646244746345,7681
59.15957344290936,46.268867471845425,7682
59.31986743598028,46.361412728523845,7683
59.480404356466984,46.45409823861797,7684
59.64118424101119,46.54692402328282,7685
59.80220712631722,46.639890103709504,7686
59.963473049153606,46.73299650112624,7687
60.12498204635111,46.826243236797126,7688
60.28673415480269,46.91963033202223,7689
60.44872941146512,47.01315780813843,7690
60.6109678533582,47.10682568651899,7691
60.7734495175655,47.200633988574,7692
60.93617444123166,47.294582735748804,7693
61.09914266156706,47.38867194952671,7694
61.26235421584394,47.48290165142674,7695
61.42580914139714,47.57727186300403,7696
61.589507475626874,47.6717826058515,7697
61.75344925599441,47.766433901597296,7698
61.91763452002638,47.8612257719073,7699
62.08206330531165,47.95615823848334,7700
62.246735649503265,48.051231323064286,7701
62.41165159031769,48.14644504742563,7702
62.576811165534394,48.24179943337923,7703
62.742214412997434,48.337294502774235,7704
62.90786137061388,48.43293027749618,7705
63.073752076354594,48.52870677946744,7706
63.239886568254654,48.624624030647446,7707
63.40626488441251,48.72068205303222,7708
63.57288706299083,48.81688086865487,7709
63.73975314221568,48.913220499585094,7710
63.906863160377725,49.009700967929895,7711
64.0742171558314,49.106322295833095,7712
64.24181516699497,49.20308450547535,7713
64.40965723235047,49.29998761907418,7714
64.57774339044572,49.39703165888503,7715
64.74607367989118,49.49421664719953,7716
64.91464813936108,49.59154260634613,7717
65.08346680759581,49.689009558691495,7718
65.25252972339916,49.78661752663887,7719
65.42183692563839,49.884366532628135,7720
65.59138845324682,49.98225659913736,7721
65.76118434522127,50.0802877486812,7722
65.93122464062307,50.17846000381163,7723
66.1015093785786,50.276773387118126,7724
66.27203859827837,50.37522792122723,7725
66.44281233897831,50.473823628803224,7726
66.61383063999773,50.572560532547,7727
66.78509354072173,50.67143865519743,7728
66.9566010806004,50.77045801953088,7729
67.12835329914793,50.86961864836079,7730
67.30035023594364,50.96892056453813,7731
67.4725919306325,51.06836379095182,7732
67.64507842292255,51.16794835052717,7733
67.81780975258954,51.267674266228596,7734
67.99078595947265,51.36754156105712,7735
68.1640070834764,51.46755025805152,7736
68.33747316457034,51.567700380288066,7737
68.51118424279014,51.667991950881245,7738
68.68514035823605,51.76842499298283,7739
68.85934155107296,51.86899952978188,7740
69.03378786153307,51.96971558450634,7741
69.20847932991198,52.07057318042076,7742
69.38341599657224,52.17157234082833,7743
69.5585979019414,52.272713089069775,7744
69.73402508651236,52.373995448523566,7745
69.90969759084422,52.47541944260635,7746
70.08561545556061,52.576985094772084,7747
70.26177872135256,52.6786924285136,7748
70.43818742897567,52.78054146736101,7749
70.61484161925166,52.88253223488264,7750
70.79174133306809,52.98466475468478,7751
70.96888661137864,53.086939050411914,7752
71.14627749520274,53.189355145746504,7753
71.32391402562604,53.2919130644092,7754
71.5017962438003,53.39461283015887,7755
71.67992419094307,53.49745446679234,7756
71.85829790833886,53.60043799814508,7757
72.03691743733674,53.70356344808988,7758
72.21578281935393,53.80683084053883,7759
72.39489409587382,53.91024019944224,7760
72.57425130844436,54.01379154878771,7761
72.75385449868206,54.11748491260238,7762
72.93370370826838,54.22132031495094,7763
73.11379897895213,54.325297779936925,7764
73.2941403525487,54.42941733170234,7765
73.47472787093999,54.53367899442757,7766
73.65556157607412,54.638082792331225,7767
73.8366415099669,54.74262874967102,7768
74.01796771469994,54.84731689074264,7769
74.19954023242217,54.952147239880645,7770
74.38135910534947,55.05711982145825,7771
74.5634243757647,55.16223465988734,7772
74.74573608601764,55.267491779618425,7773
74.92829427852465,55.37289120514046,7774
75.11109899577019,55.47843296098173,7775
75.2941502803049,55.584117071708725,7776
75.47744817474718,55.68994356192703,7777
75.66099272178194,55.79591245628067,7778
75.84478396416304,55.90202377945345,7779
76.0288219447101,56.00827755616715,7780
76.21310670631128,56.11467381118312,7781
76.39763829192009,56.22121256930044,7782
76.58241674456093,56.32789385535912,7783
76.76744210732282,56.43471769423647,7784
76.95271442336364,56.54168411084959,7785
77.13823373590948,56.648793130154885,7786
77.32400008825371,56.75604477714769,7787
77.51001352375587,56.8634390768615,7788
77.69627408584603,56.970976054370524,7789
77.88278181802079,57.078655734787404,7790
78.06953676384448,57.18647814326387,7791
78.25653896694998,57.29444330499123,7792
78.44378847103826,57.40255124520014,7793
78.63128531987769,57.51080198916009,7794
78.81902955730553,57.619195562180415,7795
79.00702122722677,57.72773198960953,7796
79.19526037361572,57.83641129683587,7797
79.38374704051286,57.94523350928607,7798
79.57248127202995,58.05419865242792,7799
79.76146311234449,58.16330675176718,7800
79.95069260570412,58.27255783285009,7801
80.14016979642462,58.381951921262214,7802
80.32989472889022,58.49148904262868,7803
80.51986744755376,58.60116922261419,7804
80.7100879969366,58.710992486923,7805
80.90055642162972,58.82095886129961,7806
81.0912727662923,58.93106837152785,7807
81.28223707565247,59.04132104343137,7808
81.4734493945076,59.151716902873794,7809
81.66490976772283,59.262255975757895,7810
81.85661824023421,59.372938288027335,7811
82.04857485704548,59.48376386566492,7812
82.24077966323053,59.5947327346939,7813
82.43323270393132,59.70584492117688,7814
82.62593402435999,59.81710045121692,7815
82.81888366979793,59.92849935095712,7816
83.01208168559586,60.04004164658057,7817
83.20552811717265,60.15172736430972,7818
83.39922301001921,60.263556530408614,7819
83.5931664096946,60.375529171180645,7820
83.78735836182642,60.48764531296875,7821
83.9817989121139,60.59990498215726,7822
84.17648810632484,60.712308205170075,7823
84.37142599029711,60.82485500847155,7824
84.56661260993832,60.93754541856631,7825
84.76204801122614,61.05037946199942,7826
84.95773224020837,61.16335716535644,7827
85.15366534300252,61.27647855526317,7828
85.34984736579617,61.389743658385875,7829
85.54627835484702,61.50315250143131,7830
85.74295835648327,61.61670511114691,7831
85.93988741710321,61.730401514320604,7832
86.13706558317485,61.844241737780536,7833
86.33449290123745,61.95822580839603,7834
86.53216941790043,62.072353753076875,7835
86.73009517984363,62.18662559877355,7836
86.92827023381666,62.3010413724768,7837
87.12669462664077,62.41560110121873,7838
87.32536840520811,62.530304812072394,7839
87.52429161648013,62.64515253215083,7840
87.72346430749117,62.760144288609176,7841
87.92288652534405,62.87528010864211,7842
88.1225583172133,62.990560019485706,7843
88.32247973034592,63.10598404841787,7844
88.52265081205739,63.22155222275605,7845
88.7230716097365,63.33726456986003,7846
88.92374217084168,63.4531211171298,7847
89.1246625429035,63.569121892006976,7848
89.32583277352296,63.68526692197386,7849
89.52725291037319,63.80155623455439,7850
89.72892300119776,63.91798985731318,7851
89.93084309381314,64.03456781785691,7852
90.13301323610507,64.15129014383228,7853
90.33543347603337,64.26815686292878,7854
90.53810386162756,64.38516800287603,7855
90.7410244409896,64.50232359144562,7856
90.94419526229315,64.61962365645043,7857
91.1476163737835,64.73706822574476,7858
91.35128782377849,64.85465732722477,7859
91.55520966066676,64.97239098882748,7860
91.75938193290948,65.0902692385318,7861
91.96380468904022,65.20829210435846,7862
92.16847797766388,65.32645961436936,7863
92.37340184745821,65.4447717966684,7864
92.57857634717342,65.56322867940142,7865
92.78400152563098,65.68183029075534,7866
92.98967743172487,65.80057665895893,7867
93.19560411442266,65.9194678122835,7868
93.40178162276364,66.03850377904172,7869
93.60821000585874,66.15768458758762,7870
93.81488931289336,66.2770102663183,7871
94.02181959312377,66.39648084367167,7872
94.22900089588065,66.51609634812866,7873
94.43643327056601,66.63585680821137,7874
94.64411676665546,66.75576225248443,7875
94.85205143369751,66.87581270955448,7876
95.06023732131308,66.99600820807002,7877
95.26867447919719,67.11634877672233,7878
95.47736295711688,67.23683444424427,7879
95.68630280491324,67.35746523941143,7880
95.89549407250024,67.47824119104146,7881
96.1049368098647,67.59916232799416,7882
96.31463106706784,67.72022867917221,7883
96.52457689424259,67.84144027351968,7884
96.73477434159788,67.96279714002458,7885
96.94522345941392,68.084299307716,7886
97.15592429804576,68.20594680566629,7887
97.36687690792127,68.32773966298986,7888
97.57808133954357,68.4496779088445,7889
97.78953764348746,68.57176157242944,7890
98.00124587040374,68.69399068298776,7891
98.21320607101605,68.81636526980459,7892
98.42541829612209,68.93888536220786,7893
98.6378825965936,69.06155098956818,7894
98.85059902337635,69.18436218129895,7895
99.06356762749134,69.307318966857,7896
99.27678846003278,69.43042137574142,7897
99.49026157216937,69.5536694374943,7898
99.70398701514463,69.67706318170094,7899
99.91796484027645,69.80060263798957,7900
100.13219509895646,69.92428783603097,7901
100.34667784265221,70.0481188055398,7902
100.56141312290534,70.17209557627346,7903
100.7764009913315,70.29621817803212,7904
100.99164149962239,70.42048664065977,7905
101.2071346995441,70.54490099404346,7906
101.42288064293678,70.66946126811291,7907
101.63887938171736,70.79416749284225,7908
101.85513096787643,70.91901969824804,7909
102.0716354534798,71.04401791439034,7910
102.28839289066929,71.16916217137307,7911
102.50540333166151,71.29445249934336,7912
102.72266682874836,71.41988892849174,7913
102.94018343429767,71.54547148905266,7914
103.15795320075176,71.6712002113035,7915
103.37597618062934,71.79707512556578,7916
103.59425242652469,71.92309626220471,7917
103.812781991107,72.04926365162862,7918
104.03156492712257,72.17557732429044,7919
104.25060128739217,72.30203731068612,7920
104.46989112481299,72.42864364135565,7921
104.68943449235816,72.55539634688293,7922
104.90923144307769,72.68229545789623,7923
105.12928203009675,72.80934100506721,7924
105.34958630661575,72.93653301911095,7925
105.57014432591347,73.0638715307878,7926
105.79095614134353,73.19135657090132,7927
106.01202180633672,73.3189881702996,7928
106.23334137439984,73.44676635987464,7929
106.4549148991161,73.57469117056256,7930
106.6767424341455,73.70276263334378,7931
106.89882403322444,73.83098077924286,7932
107.12115975016654,73.95934563932893,7933
