e,n,d
659.0148972376534,376.6953204894466,5059
659.8006655575346,377.1489814748648,5060
660.5871780059022,377.60307208063534,5061
661.3744355386341,378.0575928586314,5062
662.1624391141535,378.5125443621958,5063
662.9511896934398,378.9679271461471,5064
663.7406882400365,379.42374176678413,5065
664.5309357200607,379.8799887818919,5066
665.3219331022141,380.3366687507473,5067
666.1136813577891,380.79378223412317,5068
666.9061814606832,381.25132979429634,5069
667.6994343874046,381.7093119950507,5070
668.4934411170831,382.16772940168414,5071
669.2882026314811,382.62658258101413,5072
670.0837199150014,383.0858721013827,5073
670.8799939546985,383.5455985326627,5074
671.6770257402881,384.0057624462637,5075
672.474816264156,384.4663644151366,5076
673.2733665213685,384.92740501377995,5077
674.0726775096849,385.38888481824705,5078
674.8727502295635,385.8508044061495,5079
675.6735856841736,386.3131643566642,5080
676.475184879407,386.7759652505396,5081
677.2775488238856,387.23920767010065,5082
678.0806785289736,387.7028921992555,5083
678.8845750087869,388.16701942350073,5084
679.6892392802032,388.6315899299277,5085
680.4946723628739,389.09660430722926,5086
681.3008752792324,389.56206314570414,5087
682.1078490545062,390.02796703726426,5088
682.9155947167283,390.4943165754416,5089
683.7241132967431,390.961112355391,5090
684.5334058282243,391.42835497390075,5091
685.3434733476788,391.8960450293952,5092
686.1543168944625,392.36418312194326,5093
686.9659375107872,392.83276985326285,5094
687.7783362417349,393.30180582672887,5095
688.5915141352662,393.77129164737823,5096
689.4054722422326,394.24122792191696,5097
690.2202116163858,394.7116152587254,5098
691.0357333143928,395.18245426786706,5099
691.852038395842,395.65374556109214,5100
692.6691279232572,396.1254897518456,5101
693.48700296211,396.5976874552743,5102
694.3056645808274,397.0703392882313,5103
695.1251138508053,397.54344586928386,5104
695.9453518464228,398.01700781872154,5105
696.7663796450471,398.49102575855903,5106
697.5881983270513,398.96550031254645,5107
698.4108089758224,399.44043210617417,5108
699.2342126777728,399.9158217666791,5109
700.0584105223561,400.39166992305394,5110
700.8834036020733,400.86797720605085,5111
701.7091930124883,401.34474424819047,5112
702.5357798522386,401.82197168376786,5113
703.3631652230479,402.2996601488598,5114
704.1913502297372,402.77781028133154,5115
705.0203359802372,403.25642272084343,5116
705.8501235856003,403.7354981088582,5117
706.680714160014,404.2150370886488,5118
707.5121088208109,404.6950403053038,5119
708.3443086884831,405.17550840573597,5120
709.1773148866944,405.6564420386891,5121
710.01112854229,406.1378418547441,5122
710.845750785313,406.6197085063279,5123
711.6811827490144,407.10204264771954,5124
712.5174255698668,407.584844935058,5125
713.354480387576,408.06811602634923,5126
714.1923483450952,408.5518565814736,5127
715.0310305886363,409.0360672621933,5128
715.8705282676843,409.5207487321599,5129
716.7108425350092,410.0059016569217,5130
717.55197454668,410.49152670393187,5131
718.3939254620768,410.97762454255485,5132
719.2366964439035,411.4641958440743,5133
720.0802886582027,411.9512412817015,5134
720.9247032743687,412.43876153058267,5135
721.76994146516,412.92675726780635,5136
722.6160044067112,413.41522917241053,5137
723.4628932785511,413.9041779253924,5138
724.3106092636124,414.3936042097148,5139
725.1591535482466,414.88350871031406,5140
726.0085273222371,415.3738921141082,5141
726.8587317788143,415.86475511000504,5142
727.7097681146687,416.3560983889104,5143
728.5616375299631,416.8479226437347,5144
729.4143412283512,417.3402285694037,5145
730.2678804169861,417.83301686286364,5146
731.1222563065385,418.3262882230917,5147
731.9774701112092,418.82004335110304,5148
732.8335230487445,419.3142829499597,5149
733.6904163404483,419.80900772477804,5150
734.5481512112003,420.30421838273855,5151
735.4067288894659,420.79991563309216,5152
736.2661506073144,421.2961001871703,5153
737.1264176004336,421.79277275839354,5154
737.9875311081408,422.28993406227823,5155
738.8494923734029,422.78758481644735,5156
739.7123026428475,423.2857257406378,5157
740.5759631667792,423.7843575567091,5158
741.440475199195,424.2834809886527,5159
742.3058399977983,424.7830967625998,5160
743.172058824016,425.28320560683153,5161
744.0391329430115,425.7838082517863,5162
744.9070636237027,426.28490543006984,5163
745.7758521387743,426.7864978764629,5164
746.645499764697,427.2885863279321,5165
747.5160077817401,427.79117152363705,5166
748.3873774739887,428.2942542049404,5167
749.2596101293602,428.79783511541734,5168
750.1327070396175,429.30191500086346,5169
751.006669500388,429.8064946093054,5170
751.8814988111787,430.3115746910094,5171
752.7571962753907,430.8171559984903,5172
753.6337632003381,431.32323928652204,5173
754.5112008972624,431.8298253121459,5174
755.38951068135,432.3369148346808,5175
756.2686938717482,432.84450861573254,5176
757.1487517915817,433.3526074192032,5177
758.0296857679695,433.8612120113009,5178
758.9114971320425,434.37032316055013,5179
759.7941872189581,434.8799416377999,5180
760.6777573679201,435.39006821623565,5181
761.5622089221933,435.9007036713873,5182
762.4475432291221,436.4118487811399,5183
763.3337616401469,436.9235043257438,5184
764.2208655108226,437.43567108782435,5185
765.1088562008345,437.94834985239186,5186
765.9977350740172,438.4615414068522,5187
766.8875034983714,438.9752465410164,5188
767.7781628460816,439.489466047111,5189
768.6697144935341,440.00420071978874,5190
769.5621598213362,440.5194513561388,5191
770.4555002143318,441.0352187556969,5192
771.3497370616211,441.5515037204559,5193
772.244871756579,442.06830705487636,5194
773.1409056968722,442.58562956589725,5195
774.0378402844783,443.10347206294597,5196
774.9356769257051,443.62183535795015,5197
775.8344170312083,444.1407202653477,5198
776.7340620160098,444.6601276020971,5199
777.6346132995177,445.1800581876895,5200
778.5360723055451,445.70051284415916,5201
779.4384404623277,446.22149239609365,5202
780.3417192025455,446.74299767064645,5203
781.2459099633389,447.26502949754627,5204
782.151014186331,447.78758870910985,5205
783.0570333176462,448.3106761402528,5206
783.9639688079279,448.8342926284998,5207
784.8718221123605,449.3584390139972,5208
785.7805946906896,449.88311613952465,5209
786.6902880072395,450.4083248505055,5210
787.6009035309343,450.93406599501856,5211
788.5124427353193,451.460340423811,5212
789.4249070985802,451.98714899030875,5213
790.3382981035634,452.5144925506287,5214
791.2526172377957,453.0423719635901,5215
792.167865993507,453.5707880907273,5216
793.0840458676499,454.0997417963016,5217
794.0011583619201,454.6292339473123,5218
794.9192049827776,455.1592654135097,5219
795.8381872414692,455.68983706740744,5220
796.7581066540472,456.22094978429396,5221
797.6789647413929,456.75260444224546,5222
798.6007630292374,457.2848019221383,5223
799.5235030481816,457.8175431076602,5224
800.4471863337214,458.3508288853251,5225
801.3718144262659,458.88466014448363,5226
802.2973888711615,459.41903777733694,5227
803.223911218714,459.95396267894944,5228
804.151383024209,460.4894357472606,5229
805.0798058479359,461.02545788309874,5230
806.0091812552105,461.5620299901944,5231
806.9395108163966,462.0991529751922,5232
807.8707961069293,462.63682774766517,5233
808.8030387073377,463.1750552201268,5234
809.7362402032679,463.71383630804525,5235
810.6704021855064,464.2531719298563,5236
811.6055262500026,464.7930630069766,5237
812.5416139978933,465.3335104638175,5238
813.4786670355257,465.874515227799,5239
814.416686974481,466.4160782293624,5240
815.3556754315982,466.9582004019852,5241
816.2956340289984,467.50088268219395,5242
817.2365643941084,468.0441260095786,5243
818.1784681596855,468.5879313268067,5244
819.1213469638419,469.13229957963756,5245
820.0652024500675,469.677231716935,5246
821.0100362672591,470.2227286906847,5247
821.9558500697387,470.7687914560045,5248
822.9026455172834,471.31542097116176,5249
823.8504242751504,471.8626181975878,5250
824.7991880140991,472.41038409989034,5251
825.7489384104189,472.95871964587025,5252
826.6996771459549,473.50762580653566,5253
827.6514059081318,474.05710355611626,5254
828.6041263899822,474.6071538720792,5255
829.5578402901714,475.157777735144,5256
830.5125493130223,475.70897612929616,5257
831.4682551685448,476.2607500418049,5258
832.4249595724589,476.813100463236,5259
833.3826642462244,477.3660283874692,5260
834.341370917066,477.91953481171237,5261
835.301081318001,478.47362073651794,5262
836.2617971878645,479.0282871657971,5263
837.2235202713414,479.58353510683844,5264
838.1862523189883,480.1393655703206,5265
839.1499950872653,480.69577957033056,5266
840.1147503385612,481.2527781243782,5267
841.0805198412233,481.8103622534136,5268
842.0473053695853,482.36853298184286,5269
843.0151087039935,482.9272913375438,5270
843.983931630839,483.48663835188376,5271
844.9537759425838,484.04657505973535,5272
845.9246434377891,484.60710249949256,5273
846.8965359211477,485.16822171308934,5274
847.8694552035093,485.7299337460144,5275
848.8434031019121,486.29223964732915,5276
849.8183814396127,486.85514046968547,5277
850.7943920461148,487.4186372693418,5278
851.7714367571988,487.9827311061803,5279
852.7495174149536,488.5474230437258,5280
853.7286358678055,489.1127141491614,5281
854.708793970549,489.67860549334733,5282
855.6899935843787,490.24509815083854,5283
856.6722365769178,490.8121931999019,5284
857.6555248222521,491.37989172253504,5285
858.6398602009589,491.94819480448365,5286
859.625244600139,492.51710353525993,5287
860.6116799134498,493.0866190081611,5288
861.5991680411358,493.6567423202877,5289
862.5877108900607,494.22747457256173,5290
863.5773103737405,494.79881686974596,5291
864.567968412375,495.37077032046193,5292
865.5596869328815,495.94333603720975,5293
866.5524678689272,496.5165151363862,5294
867.5463131609614,497.090308738304,5295
868.5412247562521,497.66471796721225,5296
869.5372046089144,498.23974395131376,5297
870.5342546799482,498.81538782278574,5298
871.5323769372716,499.3916507178,5299
872.5315733557543,499.96853377654145,5300
873.5318459172508,500.546038143228,5301
874.5331966106387,501.12416496613196,5302
875.535627431849,501.7029153975983,5303
876.5391403839043,502.2822905940661,5304
877.543737476954,502.8622917160891,5305
878.5494207283081,503.4429199283551,5306
879.5561921624736,504.0241763997072,5307
880.5640538111925,504.6060623031655,5308
881.5730077134737,505.1885788159458,5309
882.5830559156337,505.7717271194828,5310
883.5942004713314,506.3555083994502,5311
884.6064434416047,506.93992384578206,5312
885.6197868949084,507.52497465269465,5313
886.6342329071518,508.110662018708,5314
887.6497835617348,508.69698714666663,5315
888.6664409495885,509.2839512437635,5316
889.6842071692107,509.87155552156,5317
890.7030843267053,510.4598011960089,5318
891.7230745358212,511.0486894874768,5319
892.7441799179907,511.63822162076633,5320
893.7664026023702,512.2283988251394,5321
894.7897447258771,512.819222334339,5322
895.8142084332302,513.410693386612,5323
896.8397958769922,514.0028132247343,5324
897.8665092176063,514.5955830960311,5325
898.8943506234377,515.1890042524014,5326
899.9233222708173,515.7830779503435,5327
900.9534263440776,516.3778054509753,5328
901.9846650355984,516.9731880200607,5329
903.0170405458464,517.5692269280322,5330
904.0505550834155,518.1659234500154,5331
905.0852108650735,518.7632788658542,5332
906.1210101157992,519.3612944601336,5333
907.1579550688288,519.9599715222057,5334
908.1960479656973,520.5593113462141,5335
909.2352910562824,521.1593152311191,5336
910.2756865988474,521.7599844807219,5337
911.3172368600849,522.3613204036909,5338
912.359944115162,522.963324313587,5339
913.4038106477641,523.5659975288892,5340
914.4488387501397,524.1693413730201,5341
915.4950307231445,524.773357174372,5342
916.5423888762894,525.3780462663341,5343
917.5909155277833,525.9834099873173,5344
918.6406130045794,526.589449680781,5345
919.6914836424245,527.1961666952617,5346
920.7435297859012,527.8035623843972,5347
921.7967537884787,528.4116381069558,5348
922.8511580125576,529.0203952268623,5349
923.9067448295173,529.6298351132258,5350
924.963516619767,530.2399591403682,5351
926.0214757727898,530.8507686878505,5352
927.0806246871939,531.4622651405019,5353
928.1409657707619,532.0744498884485,5354
929.2025014404968,532.6873243271397,5355
930.2652341226755,533.3008898573792,5356
931.3291662528961,533.9151478853523,5357
932.3943002761293,534.5300998226555,5358
933.4606386467691,535.1457470863257,5359
934.5281838286833,535.76209109887,5360
935.5969382952642,536.3791332882936,5361
936.6669045294822,536.9968750881321,5362
937.7380850239354,537.6153179374797,5363
938.8104822809049,538.2344632810208,5364
939.8840988124049,538.8543125690593,5365
940.9589371402376,539.4748672575502,5366
942.034999796046,540.0961288081298,5367
943.1122893213678,540.7180986881475,5368
944.1908082676896,541.3407783706963,5369
945.270559196503,541.9641693346458,5370
946.3515446793575,542.5882730646723,5371
947.4337672979168,543.2130910512917,5372
948.5172296440159,543.8386247908921,5373
949.6019343197156,544.4648757857657,5374
950.6878839373596,545.0918455441409,5375
951.7750811196332,545.7195355802177,5376
952.8635284996183,546.3479474141976,5377
953.9532287208522,546.9770825723192,5378
955.0441844373877,547.6069425868919,5379
956.1363983138478,548.2375289963278,5380
957.2298730254907,548.8688433451791,5381
958.3246112582631,549.5008871841692,5382
959.4206157088643,550.1336620702292,5383
960.5178890848055,550.767169566533,5384
961.6164341044706,551.4014112425309,5385
962.7162534971777,552.0363886739867,5386
963.8173500032412,552.6721034430128,5387
964.9197263740328,553.3085571381054,5388
966.023385372046,553.9457513541818,5389
967.1283297709572,554.5836876926156,5390
968.2345623556914,555.2223677612752,5391
969.3420859224854,555.8617931745594,5392
970.4509032789514,556.5019655534346,5393
971.5610172441428,557.1428865254732,5394
972.6724306486217,557.7845577248911,5395
973.7851463345203,558.4269807925855,5396
974.8991671556121,559.0701573761735,5397
976.014495977376,559.714089130031,5398
977.1311356770648,560.358777715331,5399
978.2490891437736,561.0042248000844,5400
979.368359278507,561.6504320591771,5401
980.4889489942489,562.2974011744118,5402
981.6108612160322,562.9451338345474,5403
982.7340988810091,563.59363173534,5404
983.8586649385196,564.2428965795821,5405
984.9845623501661,564.8929300771462,5406
986.1117940898819,565.5437339450234,5407
987.240363144005,566.1953099073673,5408
988.3702725113504,566.8476596955348,5409
989.5015252032831,567.5007850481283,5410
990.6341242437929,568.1546877110393,5411
991.7680726695673,568.8093694374901,5412
992.9033735300677,569.4648319880783,5413
994.0400298876048,570.1210771308198,5414
995.1780448174143,570.7781066411926,5415
996.3174214077326,571.4359223021808,5416
997.4581627598775,572.0945259043209,5417
998.6002719883217,572.7539192457444,5418
999.7437522207744,573.4141041322249,5419
1000.8886065982592,574.0750823772229,5420
1002.0348382751937,574.7368558019319,5421
1003.1824504194706,575.3994262353254,5422
1004.3314462125376,576.0627955142027,5423
1005.4818288494788,576.7269654832359,5424
1006.6336015390999,577.3919379950194,5425
1007.7867675040063,578.0577149101147,5426
1008.9413299806896,578.7242980971006,5427
1010.0972922196119,579.3916894326218,5428
1011.2546574852893,580.0598908014367,5429
1012.413429056377,580.7289040964672,5430
1013.573610225758,581.3987312188492,5431
1014.7352043006272,582.069374077982,5432
1015.8982146025803,582.740834591579,5433
1017.0626444677016,583.4131146857181,5434
1018.228497246652,584.0862162948936,5435
1019.3957763047611,584.7601413620685,5436
1020.5644850221146,585.434891838725,5437
1021.7346267936468,586.1104696849184,5438
1022.9062050292334,586.7868768693301,5439
1024.0792231537816,587.46411536932,5440
1025.2536846073235,588.1421871709804,5441
1026.4295928451143,588.8210942691924,5442
1027.6069513377204,589.5008386676774,5443
1028.7857635711202,590.1814223790543,5444
1029.9660330467977,590.8628474248948,5445
1031.1477632818408,591.5451158357785,5446
1032.3309578090382,592.2282296513506,5447
1033.5156201769785,592.9121909203782,5448
1034.7017539501485,593.597001700807,5449
1035.8893627090374,594.282664059822,5450
1037.0784500502311,594.9691800739007,5451
1038.2690195865212,595.6565518288779,5452
1039.461074947002,596.3447814200005,5453
1040.6546197771775,597.0338709519887,5454
1041.8496577390647,597.7238225390976,5455
1043.0461925112988,598.414638305176,5456
1044.244227789238,599.106320383728,5457
1045.4437672850745,599.7988709179764,5458
1046.6448147279373,600.4922920609229,5459
1047.8473738640046,601.1865859754121,5460
1049.051448456612,601.8817548341947,5461
1050.257042286364,602.5778008199911,5462
1051.4641591512434,603.2747261255557,5463
1052.6728028667267,603.9725329537421,5464
1053.8829772658944,604.671223517568,5465
1055.0946861995494,605.3708000402828,5466
1056.3079335363277,606.071264755432,5467
1057.5227231628166,606.7726199069252,5468
1058.7390589836743,607.4748677491049,5469
1059.9569449217436,608.1780105468127,5470
1061.1763849181746,608.88205057546,5471
1062.3973829325441,609.5869901210965,5472
1063.6199429429757,610.2928314804798,5473
1064.8440689462636,610.9995769611472,5474
1066.0697649579956,611.7072288814862,5475
1067.2970350126761,612.4157895708059,5476
1068.5258831638537,613.1252613694104,5477
1069.7563134842467,613.8356466286714,5478
1070.988330065869,614.546947711101,5479
1072.2219370201628,615.259166990428,5480
1073.4571384781252,615.972306851671,5481
1074.6939385904395,616.6863696912146,5482
1075.9323415276092,617.4013579168867,5483
1077.1723514800883,618.1172739480331,5484
1078.4139726584187,618.834120215598,5485
1079.6572092933634,619.5518991621993,5486
1080.9020656360444,620.2706132422098,5487
1082.148545958081,620.9902649218359,5488
1083.3966545517274,621.710856679198,5489
1084.646395730014,622.432391004411,5490
1085.8977738268902,623.1548703996676,5491
1087.1507931973651,623.8782973793194,5492
1088.405458217652,624.60267446996,5493
1089.6617732853158,625.3280042105102,5494
1090.9197428194166,626.0542891523014,5495
1092.1793712606607,626.7815318591619,5496
1093.440663071547,627.509734907502,5497
1094.70362273652,628.2389008864023,5498
1095.968254762121,628.9690323977012,5499
1097.2345636771404,629.700132056082,5500
1098.5025540327733,630.4322024891636,5501
1099.7722304027764,631.1652463375906,5502
1101.0435973836236,631.8992662551236,5503
1102.3166595946664,632.6342649087316,5504
1103.5914216782937,633.3702449786833,5505
1104.8678883000935,634.1072091586425,5506
1106.1460641490166,634.8451601557607,5507
1107.4259539375412,635.584100690773,5508
1108.707562401838,636.3240334980935,5509
1109.990894301941,637.0649613259135,5510
1111.2759544219127,637.8068869362972,5511
1112.5627475700182,638.5498131052819,5512
1113.851278578897,639.2937426229779,5513
1115.1415523057356,640.0386782936666,5514
1116.4335736324447,640.7846229359052,5515
1117.7273474658352,641.5315793826261,5516
1119.0228787377985,642.2795504812418,5517
1120.3201724054866,643.0285390937493,5518
1121.6192334514928,643.7785480968339,5519
1122.9200668840376,644.5295803819768,5520
1124.2226777371534,645.2816388555614,5521
1125.5270710708735,646.0347264389826,5522
1126.8332519714168,646.7888460687541,5523
1128.1412255513858,647.5440006966213,5524
1129.4509969499518,648.3001932896693,5525
1130.7625713330553,649.0574268304388,5526
1132.0759538935997,649.8157043170365,5527
1133.3911498516484,650.5750287632507,5528
1134.7081644546292,651.3354031986679,5529
1136.027002977531,652.0968306687874,5530
1137.3476707231118,652.8593142351403,5531
1138.6701730221034,653.622856975409,5532
1139.994515233419,654.3874619835457,5533
1141.3207027443618,655.1531323698939,5534
1142.6487409708411,655.9198712613127,5535
1143.9786353575807,656.6876818012968,5536
1145.3103913783405,657.4565671501052,5537
1146.6440145361291,658.2265304848836,5538
1147.979510363428,658.9975749997935,5539
1149.3168844224144,659.7697039061411,5540
1150.6561423051814,660.5429204325047,5541
1151.9972896339686,661.3172278248677,5542
1153.3403320613913,662.0926293467503,5543
1154.6852752706686,662.8691282793421,5544
1156.0321249758586,663.6467279216375,5545
1157.3808869220957,664.4254315905728,5546
1158.7315668858262,665.2052426211616,5547
1160.0841706750507,665.9861643666359,5548
1161.4387041295652,666.7682001985842,5549
1162.7951731212072,667.5513535070946,5550
1164.1535835541054,668.3356277008977,5551
1165.5139413649258,669.1210262075103,5552
1166.876252523127,669.9075524733812,5553
1168.2405230312172,670.6952099640405,5554
1169.6067589250076,671.4840021642457,5555
1170.974966273876,672.2739325781339,5556
1172.3451511810288,673.0650047293733,5557
1173.7173197837674,673.8572221613161,5558
1175.091478253756,674.6505884371543,5559
1176.4676327972923,675.4451071400753,5560
1177.8457896555815,676.2407818734202,5561
1179.2259551050154,677.037616260845,5562
1180.6081354574476,677.8356139464795,5563
1181.9923370604806,678.6347785950928,5564
1183.3785662977473,679.4351138922566,5565
1184.7668295892008,680.2366235445113,5566
1186.1571333914062,681.0393112795355,5567
1187.5494841978345,681.843180846315,5568
1188.9438885391571,682.6482360153138,5569
1190.3403529835534,683.4544805786504,5570
1191.7388841370062,684.2619183502691,5571
1193.1394886436115,685.0705531661189,5572
1194.5421731858928,685.8803888843346,5573
1195.946944485106,686.6914293854135,5574
1197.3538093015616,687.5036785724002,5575
1198.7627744349454,688.3171403710732,5576
1200.1738467246364,689.1318187301273,5577
1201.587033050038,689.9477176213655,5578
1203.0023403309067,690.7648410398887,5579
1204.419775527685,691.5831930042872,5580
1205.8393456418405,692.4027775568375,5581
1207.261057716205,693.2235987636973,5582
1208.684918835317,694.0456607151038,5583
1210.1109361257775,694.8689675255788,5584
1211.5391167565922,695.6935233341263,5585
1212.9694679395325,696.5193323044407,5586
1214.401996929498,697.3463986251166,5587
1215.8367110248716,698.1747265098538,5588
1217.2736175678963,699.0043201976739,5589
1218.7127239450374,699.8351839531307,5590
1220.154037587367,700.6673220665313,5591
1221.5975659709375,701.5007388541524,5592
1223.0433166171676,702.3354386584622,5593
1224.49129709323,703.1714258483455,5594
1225.9415150124457,704.0087048193302,5595
1227.3939780346755,704.8472799938141,5596
1228.8486938667284,705.6871558213003,5597
1230.3056702627619,706.528336778628,5598
1231.7649150246918,707.3708273702107,5599
1233.2264360026115,708.2146321282755,5600
1234.6902410952075,709.059755613106,5601
1236.156338250184,709.9062024132849,5602
1237.6247354646923,710.7539771459438,5603
1239.0954407857666,711.6030844570139,5604
1240.568462310756,712.4535290214753,5605
1242.0438081877794,713.3053155436199,5606
1243.5214866161605,714.1584487573031,5607
1245.0015058468925,715.0129334262107,5608
1246.4838741830922,715.8687743441225,5609
1247.9685999804653,716.72597633518,5610
1249.4556916477763,717.5845442541583,5611
1250.945157647321,718.4444829867385,5612
1252.4370064954107,719.3057974497876,5613
1253.9312467628577,720.168492591638,5614
1255.4278870754633,721.0325733923708,5615
1256.926936114519,721.8980448641031,5616
1258.428402617311,722.764912051281,5617
1259.932295377624,723.6331800309702,5618
1261.4386232462605,724.5028539131545,5619
1262.9473951315615,725.3739388410381,5620
1264.4586199999335,726.2464399913489,5621
1265.972306876382,727.1203625746467,5622
1267.488464845051,727.9957118356352,5623
1269.00710304977,728.8724930534764,5624
1270.5282306946083,729.7507115421125,5625
1272.0518570444312,730.6303726505857,5626
1273.5779914254692,731.5114817633672,5627
1275.1066432258913,732.3940443006882,5628
1276.6378218963812,733.2780657188725,5629
1278.17153695073,734.1635515106792,5630
1279.7077979664248,735.0505072056417,5631
1281.2466145852534,735.9389383704171,5632
1282.7879965139134,736.8288506091384,5633
1284.3319535246258,737.720249563768,5634
1285.8784954557605,738.6131409144592,5635
1287.4276322124676,739.507530379921,5636
1288.9793737673158,740.4034237177858,5637
1290.5337301609395,741.300826724984,5638
1292.0907115026966,742.1997452381229,5639
1293.6503279713268,743.1001851338675,5640
1295.2125898156278,744.0021523293304,5641
1296.7775073551322,744.9056527824629,5642
1298.345090980797,745.8106924924529,5643
1299.9153511557026,746.7172775001281,5644
1301.4882984157553,747.6254138883631,5645
1303.0639433704027,748.5351077824904,5646
1304.6422967033611,749.4463653507215,5647
1306.2233691733452,750.3591928045682,5648
1307.8071716148113,751.2735963992715,5649
1309.3937149387093,752.1895824342355,5650
1310.9830101332454,753.107157253468,5651
1312.5750682646524,754.0263272460255,5652
1314.169900477971,754.947098846464,5653
1315.7675179978417,755.8694785352957,5654
1317.3679321293062,756.793472839453,5655
1318.9711542586206,757.7190883327564,5656
1320.5771958540772,758.6463316363903,5657
1322.1860684668386,759.5752094193838,5658
1323.797783731781,760.5057283990975,5659
1325.412353368351,761.4378953417191,5660
1327.0297891814344,762.3717170627642,5661
1328.650103062229,763.3072004275799,5662
1330.2733069891422,764.244352351864,5663
1331.899413028685,765.1831798021806,5664
1333.5284333363934,766.1236897964916,5665
1335.1603801577494,767.0658894046895,5666
1336.795265829123,768.0097857491409,5667
1338.4331027787198,768.9553860052325,5668
1340.073903527551,769.902697401933,5669
1341.717680690405,770.8517272223527,5670
1343.3644469768403,771.8024828043168,5671
1345.0142151921916,772.7549715409474,5672
1346.6669982385847,773.7092008812477,5673
1348.3228091159704,774.6651783307008,5674
1349.9816609231689,775.6229114518709,5675
1351.6435668589315,776.5824078650178,5676
1353.3085402230167,777.543675248717,5677
1354.9765944172782,778.5067213404888,5678
1356.647742946772,779.4715539374366,5679
1358.3219994208785,780.4381808968956,5680
1359.9993775544333,781.406610137085,5681
1361.679891168889,782.376849637779,5682
1363.3635541934766,783.3489074409773,5683
1365.0503806663928,784.3227916515909,5684
1366.740384736006,785.2985104381379,5685
1368.4335806620695,786.2760720334439,5686
1370.1299828169647,787.2554847353605,5687
1371.829605686952,788.2367569074867,5688
1373.5324638734435,789.219896979904,5689
1375.238572094296,790.2049134499229,5690
1376.9479451851214,791.1918148828394,5691
1378.6605981006112,792.1806099127,5692
1380.3765459158908,793.1713072430832,5693
1382.0958038278818,794.163915647886,5694
1383.8183871566946,795.1584439721283,5695
1385.544311347035,796.154901132765,5696
1387.2735919696333,797.1532961195101,5697
1389.006244722694,798.1536379956751,5698
1390.7422854333715,799.1559358990205,5699
1392.4817300592604,800.1601990426154,5700
1394.2245946899138,801.1664367157151,5701
1395.9708955483816,802.1746582846489,5702
1397.7206489927742,803.184873193723,5703
1399.4738715178487,804.1970909661359,5704
1401.2305797566164,805.2113212049067,5705
1402.990790481981,806.2275735938213,5706
1404.7545206083964,807.2458578983886,5707
1406.5217871935522,808.2661839668151,5708
1408.292607440083,809.28856173099,5709
1410.0669986973116,810.313001207493,5710
1411.8449784630056,811.339512498608,5711
1413.6265643851752,812.3681057933603,5712
1415.4117742638905,813.3987913685675,5713
1417.2006260531298,814.4315795899048,5714
1418.9931378626575,815.4664809129908,5715
1420.7893279599314,816.5035058844874,5716
1422.5892147720378,817.5426651432176,5717
1424.3928168876637,818.5839694213042,5718
1426.2001530590899,819.6274295453203,5719
1428.0112422042268,820.673056437465,5720
1429.8261034086777,821.7208611167538,5721
1431.644755927835,822.7708547002301,5722
1433.4672191890081,823.8230484041926,5723
1435.293512793596,824.8774535454504,5724
1437.1236565192817,825.9340815425896,5725
1438.9576703222717,826.9929439172663,5726
1440.795574339569,828.0540522955185,5727
1442.6373888912835,829.1174184091011,5728
1444.4831344829822,830.1830540968417,5729
1446.3328318080753,831.2509713060186,5730
1448.1865017502453,832.3211820937634,5731
1450.0441653859166,833.3936986284865,5732
1451.9058439867606,834.4685331913238,5733
1453.7715590222526,835.5456981776124,5734
1455.6413321622658,836.6252060983887,5735
1457.515185279706,837.7070695819094,5736
1459.3931404532027,838.7913013752051,5737
1461.2752199698327,839.8779143456528,5738
1463.1614463279002,840.966921482581,5739
1465.0518422397606,842.0583358989,5740
1466.946430634694,843.1521708327612,5741
1468.8452346618262,844.2484396492426,5742
1470.7482776931083,845.3471558420706,5743
1472.6555833263353,846.4483330353613,5744
1474.567175388233,847.5519849854031,5745
1476.4830779375839,848.6581255824626,5746
1478.4033152684237,849.7667688526282,5747
1480.3279119132828,850.8779289596829,5748
1482.2568926464887,851.9916202070104,5749
1484.190282487533,853.1078570395393,5750
1486.128106704491,854.226654045717,5751
1488.0703908175083,855.3480259595233,5752
1490.017160602348,856.4719876625178,5753
1491.9684420940064,857.5985541859274,5754
1493.9242615903854,858.7277407127673,5755
1495.8846456560477,859.859562580008,5756
1497.8496211260237,860.9940352807739,5757
1499.819215109702,862.1311744665894,5758
1501.793454994788,863.2709959496639,5759
1503.772368451332,864.4135157052184,5760
1505.7559834358399,865.5587498738576,5761
1507.7443281954581,866.706714763987,5762
1509.7374312722343,867.857426854272,5763
1511.7353215074652,869.0109027961494,5764
1513.7380280461234,870.1671594163813,5765
1515.7455803413663,871.3262137196601,5766
1517.7580081591416,872.4880828912665,5767
1519.775341582867,873.6527842997716,5768
1521.7976110182137,874.8203354997987,5769
1523.824847197979,875.9907542348359,5770
1525.8570811870472,877.1640584401015,5771
1527.894344387458,878.3402662454687,5772
1529.9366685435716,879.5193959784491,5773
1531.9840857473316,880.7014661672299,5774
1534.036628443638,881.886495543777,5775
1536.094329435827,883.0745030469982,5776
1538.1572218912547,884.2655078259675,5777
1540.2253393470053,885.4595292432198,5778
1542.2987157157024,886.6565868781065,5779
1544.3773852914449,887.8567005302231,5780
1546.461382755866,889.0598902229066,5781
1548.5507431843102,890.2661762068021,5782
1550.645502052143,891.4755789635055,5783
1552.745695241193,892.6881192092833,5784
1554.8513590463194,893.9038178988633,5785
